#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance
757	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	50	-1	0	-1	1	0.653373	-1	0	0	0	A1B8-02	N/A	./TR-PTAs-UPLC-0105.pklbin757	-1	TC-ISDB-o.mgf	1.74279	N/A	N/A	N/A	27	0
757	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	102	-1	0	-1	1	0.631101	-1	0	0	0	A1B19-02	N/A	./TR-PTAs-UPLC-0105.pklbin757	-1	TC-ISDB-o.mgf	1.74279	N/A	N/A	N/A	26	0
757	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	101	-1	0	-1	1	0.616749	-1	0	0	0	A1B19-01	N/A	./TR-PTAs-UPLC-0105.pklbin757	-1	TC-ISDB-o.mgf	1.74279	N/A	N/A	N/A	34	0
42	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	354	-1	0	-1	1	0.511713	-1	0	0	0	A3B3-01	N/A	./TR-PTAs-UPLC-0105.pklbin42	-1	TC-ISDB-o.mgf	0.408823	N/A	N/A	N/A	32	0
43	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	354	-1	0	-1	1	0.511713	-1	0	0	0	A3B3-01	N/A	./TR-PTAs-UPLC-0105.pklbin43	-1	TC-ISDB-o.mgf	0.408823	N/A	N/A	N/A	32	0
45	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.582909	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin45	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	28	0
45	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.558279	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin45	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	26	0
45	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	416	-1	0	-1	1	0.544048	-1	0	0	0	A3B16-01	N/A	./TR-PTAs-UPLC-0105.pklbin45	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	31	0
45	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	456	-1	0	-1	1	0.536088	-1	0	0	0	A3B24-02	N/A	./TR-PTAs-UPLC-0105.pklbin45	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	28	0
45	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	451	-1	0	-1	1	0.531905	-1	0	0	0	A3B23-02	N/A	./TR-PTAs-UPLC-0105.pklbin45	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	29	0
46	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	65	-1	0	-1	1	0.602682	-1	0	0	0	A1B11-02	N/A	./TR-PTAs-UPLC-0105.pklbin46	-1	TC-ISDB-o.mgf	0.066735	N/A	N/A	N/A	40	0
46	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	144	-1	0	-1	1	0.540263	-1	0	0	0	A1B27-05	N/A	./TR-PTAs-UPLC-0105.pklbin46	-1	TC-ISDB-o.mgf	0.066735	N/A	N/A	N/A	41	0
46	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	115	-1	0	-1	1	0.536895	-1	0	0	0	A1B22-01	N/A	./TR-PTAs-UPLC-0105.pklbin46	-1	TC-ISDB-o.mgf	0.066735	N/A	N/A	N/A	39	0
46	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	91	-1	0	-1	1	0.528318	-1	0	0	0	A1B16-05	N/A	./TR-PTAs-UPLC-0105.pklbin46	-1	TC-ISDB-o.mgf	0.066735	N/A	N/A	N/A	32	0
46	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	68	-1	0	-1	1	0.527909	-1	0	0	0	A1B12-01	N/A	./TR-PTAs-UPLC-0105.pklbin46	-1	TC-ISDB-o.mgf	0.066735	N/A	N/A	N/A	34	0
47	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	155	-1	0	-1	1	0.54442	-1	0	0	0	A1B30-01	N/A	./TR-PTAs-UPLC-0105.pklbin47	-1	TC-ISDB-o.mgf	0.194266	N/A	N/A	N/A	40	0
48	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	119	-1	0	-1	1	0.643079	-1	0	0	0	A1B22-05	N/A	./TR-PTAs-UPLC-0105.pklbin48	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	40	0
48	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	118	-1	0	-1	1	0.641222	-1	0	0	0	A1B22-04	N/A	./TR-PTAs-UPLC-0105.pklbin48	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	40	0
48	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	59	-1	0	-1	1	0.604611	-1	0	0	0	A1B10-01	N/A	./TR-PTAs-UPLC-0105.pklbin48	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	42	0
48	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	95	-1	0	-1	1	0.602149	-1	0	0	0	A1B17-04	N/A	./TR-PTAs-UPLC-0105.pklbin48	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	35	0
48	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	71	-1	0	-1	1	0.599845	-1	0	0	0	A1B12-04	N/A	./TR-PTAs-UPLC-0105.pklbin48	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	41	0
50	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	162	-1	0	-1	1	0.500425	-1	0	0	0	A1B31-03	N/A	./TR-PTAs-UPLC-0105.pklbin50	-1	TC-ISDB-o.mgf	0.322398	N/A	N/A	N/A	36	0
53	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	304	-1	0	-1	1	0.591108	-1	0	0	0	A2B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin53	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	35	0
53	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	261	-1	0	-1	1	0.570088	-1	0	0	0	A2B17-03	N/A	./TR-PTAs-UPLC-0105.pklbin53	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	26	0
53	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	290	-1	0	-1	1	0.56137	-1	0	0	0	A2B23-02	N/A	./TR-PTAs-UPLC-0105.pklbin53	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	35	0
53	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	222	-1	0	-1	1	0.559761	-1	0	0	0	A2B9-01	N/A	./TR-PTAs-UPLC-0105.pklbin53	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	29	0
53	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	294	-1	0	-1	1	0.558753	-1	0	0	0	A2B24-01	N/A	./TR-PTAs-UPLC-0105.pklbin53	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	35	0
771	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	590	-1	0	-1	1	0.533895	-1	0	0	0	A4B19-01	N/A	./TR-PTAs-UPLC-0105.pklbin771	-1	TC-ISDB-o.mgf	0.41307	N/A	N/A	N/A	19	0
55	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	155	-1	0	-1	1	0.581132	-1	0	0	0	A1B30-01	N/A	./TR-PTAs-UPLC-0105.pklbin55	-1	TC-ISDB-o.mgf	2.52546	N/A	N/A	N/A	44	0
55	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	156	-1	0	-1	1	0.518001	-1	0	0	0	A1B30-02	N/A	./TR-PTAs-UPLC-0105.pklbin55	-1	TC-ISDB-o.mgf	2.52546	N/A	N/A	N/A	36	0
772	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.557107	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin772	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	22	0
772	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.547791	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin772	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	24	0
772	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	397	-1	0	-1	1	0.529382	-1	0	0	0	A3B12-02	N/A	./TR-PTAs-UPLC-0105.pklbin772	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	21	0
772	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	421	-1	0	-1	1	0.520042	-1	0	0	0	A3B17-01	N/A	./TR-PTAs-UPLC-0105.pklbin772	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	15	0
772	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	456	-1	0	-1	1	0.516546	-1	0	0	0	A3B24-02	N/A	./TR-PTAs-UPLC-0105.pklbin772	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	24	0
60	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	59	-1	0	-1	1	0.519183	-1	0	0	0	A1B10-01	N/A	./TR-PTAs-UPLC-0105.pklbin60	-1	TC-ISDB-o.mgf	0.402183	N/A	N/A	N/A	33	0
